contrast0.3000,0.7250,1.1500,1.5750,2.0000
abstract_20948.jpg,0.10784105211496353,0.1356874406337738,0.1534195989370346,0.1625514030456543,0.1665811687707901
abstract_212834.jpg,0.1816156506538391,0.24829377233982086,0.2686787247657776,0.2782481610774994,0.27268368005752563
abstract_21426.jpg,0.21574564278125763,0.2885037362575531,0.3048091232776642,0.3156009912490845,0.31689101457595825
abstract_215171.jpg,0.3396883010864258,0.4100499451160431,0.43587037920951843,0.44419676065444946,0.45446956157684326
abstract_224195.jpg,0.2524256110191345,0.31253284215927124,0.34908923506736755,0.37164220213890076,0.3829009532928467
abstract_226410.jpg,0.13033054769039154,0.23719818890094757,0.28289514780044556,0.2818545401096344,0.27285003662109375
abstract_226559.jpg,0.3616955578327179,0.43901899456977844,0.4694233238697052,0.48090100288391113,0.48231446743011475
abstract_226991.jpg,0.2849258780479431,0.3251662254333496,0.35039037466049194,0.35223525762557983,0.3548978269100189
abstract_233783.jpg,0.2621991038322449,0.3920898139476776,0.43811723589897156,0.4813147783279419,0.5095224976539612
abstract_237710.jpg,0.20009373128414154,0.18828587234020233,0.1864779144525528,0.1942230761051178,0.20585371553897858
abstract_238568.jpg,0.28983432054519653,0.3438263535499573,0.3500917851924896,0.3375147581100464,0.3257003426551819
abstract_246382.jpg,0.33982354402542114,0.434054970741272,0.49530890583992004,0.5279871225357056,0.5493605136871338
abstract_249426.jpg,0.4504971206188202,0.5421286225318909,0.569577157497406,0.6015201210975647,0.6246789693832397
abstract_25144.jpg,0.3145601749420166,0.34940770268440247,0.3560830056667328,0.3418065905570984,0.34167516231536865
abstract_257677.jpg,0.2749147117137909,0.2585311532020569,0.23899021744728088,0.2370128184556961,0.23046846687793732
abstract_257964.jpg,0.26887089014053345,0.3664107024669647,0.40780913829803467,0.40724220871925354,0.3930617868900299
abstract_258132.jpg,0.3976137340068817,0.5141982436180115,0.5420415997505188,0.5492731332778931,0.5591902136802673
abstract_259822.jpg,0.10180453211069107,0.1194295585155487,0.13045752048492432,0.1537472903728485,0.15450257062911987
abstract_261021.jpg,0.16579623520374298,0.19918754696846008,0.19375614821910858,0.2360648512840271,0.2401856780052185
abstract_26666.jpg,0.13786980509757996,0.1681220680475235,0.15782199800014496,0.1662265509366989,0.17690545320510864
abstract_288691.jpg,0.27301549911499023,0.3336184024810791,0.362184077501297,0.3766063451766968,0.3746158480644226
abstract_28904.jpg,0.11649581044912338,0.18216587603092194,0.2438330203294754,0.2621375024318695,0.2585860788822174
abstract_289350.jpg,0.2938501834869385,0.32268670201301575,0.3383260667324066,0.35347887873649597,0.36089348793029785
abstract_28944.jpg,0.20359684526920319,0.24079139530658722,0.25971153378486633,0.2491728663444519,0.23697549104690552
abstract_290529.jpg,0.16177211701869965,0.1856110841035843,0.19566798210144043,0.20907863974571228,0.23337742686271667
abstract_29066.jpg,0.36668893694877625,0.40454214811325073,0.4178692698478699,0.41838201880455017,0.41971418261528015
abstract_290780.jpg,0.22057637572288513,0.2746930718421936,0.29985204339027405,0.29596784710884094,0.3088533282279968
abstract_291044.jpg,0.102257639169693,0.15121617913246155,0.17947426438331604,0.2100413292646408,0.2331993579864502
abstract_291070.jpg,0.15015384554862976,0.18149727582931519,0.19884997606277466,0.21929295361042023,0.22926543653011322
abstract_291097.jpg,0.23814640939235687,0.25642088055610657,0.2444659322500229,0.26028555631637573,0.27027589082717896
abstract_291179.jpg,0.3580886721611023,0.4704188108444214,0.4628317952156067,0.5038458108901978,0.5216859579086304
abstract_29580.jpg,0.2271801233291626,0.251797616481781,0.3033680319786072,0.30545130372047424,0.31104084849357605
abstract_295893.jpg,0.23453211784362793,0.25781193375587463,0.28649550676345825,0.3012751042842865,0.31040918827056885
abstract_296916.jpg,0.30674129724502563,0.3939768075942993,0.42610421776771545,0.4494161605834961,0.4533485770225525
abstract_29723.jpg,0.19308499991893768,0.2866227924823761,0.33465856313705444,0.34270069003105164,0.33088552951812744
abstract_300595.jpg,0.11075352132320404,0.13409815728664398,0.14360445737838745,0.1504742056131363,0.15695172548294067
abstract_301707.jpg,0.13997343182563782,0.1807391196489334,0.21377621591091156,0.23982366919517517,0.24786481261253357
abstract_302845.jpg,0.07691454887390137,0.08598723262548447,0.09548097848892212,0.10163458436727524,0.10963813215494156
abstract_303327.jpg,0.09173024445772171,0.10472273826599121,0.12957622110843658,0.15813735127449036,0.14433282613754272
abstract_307754.jpg,0.26284682750701904,0.31594476103782654,0.33547836542129517,0.3888351321220398,0.4107322096824646
abstract_308043.jpg,0.28747063875198364,0.37467968463897705,0.39656952023506165,0.3943224251270294,0.3793930411338806
abstract_309898.jpg,0.07484959810972214,0.09380682557821274,0.0999036654829979,0.09826088696718216,0.09450638294219971
abstract_310454.jpg,0.1225137710571289,0.22932852804660797,0.29637840390205383,0.33962923288345337,0.3714282214641571
abstract_310653.jpg,0.3046669065952301,0.3438776135444641,0.35458773374557495,0.342276930809021,0.3391868472099304
abstract_310802.jpg,0.29461827874183655,0.38413873314857483,0.43004679679870605,0.4539196789264679,0.4569285213947296
abstract_311503.jpg,0.1468762457370758,0.14424318075180054,0.15404736995697021,0.1629282683134079,0.17653405666351318
abstract_311616.jpg,0.19564341008663177,0.2236204594373703,0.2247440665960312,0.21538563072681427,0.2124778777360916
abstract_311729.jpg,0.47133275866508484,0.5299249887466431,0.5253857970237732,0.5160021781921387,0.5068613290786743
abstract_312504.jpg,0.42338070273399353,0.5544637441635132,0.5906718373298645,0.6097460389137268,0.6189162135124207
abstract_312777.jpg,0.3196035325527191,0.42752698063850403,0.45590874552726746,0.48127689957618713,0.4908738434314728
abstract_316355.jpg,0.2780302166938782,0.30753207206726074,0.318483829498291,0.3221471607685089,0.30914175510406494
abstract_316358.jpg,0.2663370966911316,0.37447893619537354,0.45133301615715027,0.4722810983657837,0.4782034158706665
abstract_318951.jpg,0.16128891706466675,0.1759280115365982,0.19024714827537537,0.20143954455852509,0.1977260857820511
abstract_325896.jpg,0.261329710483551,0.31148040294647217,0.3686625361442566,0.41461604833602905,0.4480856955051422
abstract_32614.jpg,0.4369348883628845,0.5761401653289795,0.6165553331375122,0.6241496205329895,0.6229737997055054
abstract_326484.jpg,0.3421191871166229,0.41576912999153137,0.4678385853767395,0.48599544167518616,0.5022174119949341
abstract_329101.jpg,0.16133779287338257,0.26357752084732056,0.31865715980529785,0.349123477935791,0.378922700881958
abstract_333636.jpg,0.2465810328722,0.3186924457550049,0.35656628012657166,0.3785467743873596,0.38970401883125305
abstract_340395.jpg,0.24590343236923218,0.2961665689945221,0.30941835045814514,0.3224358856678009,0.33509206771850586
abstract_34251.jpg,0.22784194350242615,0.22549301385879517,0.22511829435825348,0.2322416603565216,0.24442969262599945
abstract_343674.jpg,0.0612979531288147,0.09352823346853256,0.11074115335941315,0.12343490123748779,0.12584850192070007
abstract_344290.jpg,0.30833232402801514,0.35536429286003113,0.3558730483055115,0.35686352849006653,0.3615914583206177
abstract_354329.jpg,0.1779274195432663,0.36059021949768066,0.40463224053382874,0.4212355315685272,0.4185315668582916
abstract_356878.jpg,0.1457279771566391,0.2537369728088379,0.30859375,0.326025128364563,0.3023710548877716
abstract_35910.jpg,0.39305219054222107,0.5896326899528503,0.6728930473327637,0.6779679656028748,0.6743938326835632
abstract_364274.jpg,0.2986130118370056,0.34752988815307617,0.3980737328529358,0.4037873446941376,0.3907204270362854
abstract_364470.jpg,0.20757406949996948,0.24103184044361115,0.25824519991874695,0.2672859728336334,0.27336087822914124
abstract_364933.jpg,0.4354921877384186,0.5496565699577332,0.5567283630371094,0.5577731728553772,0.5583510994911194
abstract_369126.jpg,0.168631449341774,0.20605771243572235,0.21768403053283691,0.2282101809978485,0.2540450394153595
abstract_37265.jpg,0.25144529342651367,0.22343184053897858,0.19190751016139984,0.20067740976810455,0.2229866087436676
abstract_374458.jpg,0.2369055151939392,0.2979646623134613,0.30828890204429626,0.3025670647621155,0.3197985589504242
abstract_379509.jpg,0.40328505635261536,0.4620564877986908,0.46307918429374695,0.4575629234313965,0.4620698392391205
abstract_38109.jpg,0.37473005056381226,0.42199158668518066,0.423549085855484,0.42776283621788025,0.4335053563117981
abstract_385814.jpg,0.321909099817276,0.5011895298957825,0.5833567380905151,0.6180403828620911,0.624864399433136
abstract_386260.jpg,0.4897388219833374,0.6236530542373657,0.6609213352203369,0.710811972618103,0.7307035326957703
abstract_386711.jpg,0.5685960650444031,0.6369973421096802,0.6545107364654541,0.6844239830970764,0.7030357718467712
abstract_386860.jpg,0.23349393904209137,0.2685804069042206,0.28042998909950256,0.3030893802642822,0.30967870354652405
abstract_389884.jpg,0.20103992521762848,0.23727647960186005,0.2689189314842224,0.28448358178138733,0.29031041264533997
abstract_395249.jpg,0.41151702404022217,0.5028875470161438,0.535920262336731,0.556896984577179,0.564477264881134
abstract_398873.jpg,0.2337290346622467,0.39015647768974304,0.4417782723903656,0.45669272541999817,0.4568291902542114
abstract_398894.jpg,0.1260499209165573,0.13319523632526398,0.1334318220615387,0.13367809355258942,0.13735316693782806
abstract_400579.jpg,0.1921197772026062,0.2659075856208801,0.25537997484207153,0.25261732935905457,0.2411603331565857
abstract_400846.jpg,0.2442045509815216,0.26879018545150757,0.2666013240814209,0.280346155166626,0.28466877341270447
abstract_400919.jpg,0.4423666298389435,0.5484579205513,0.5588579773902893,0.560977041721344,0.5585141777992249
abstract_401048.jpg,0.31402915716171265,0.40507009625434875,0.43240639567375183,0.4164164662361145,0.4241291582584381
abstract_401246.jpg,0.31224924325942993,0.36499473452568054,0.3991416394710541,0.4018748700618744,0.40744900703430176
abstract_403328.jpg,0.27687975764274597,0.32544150948524475,0.34523555636405945,0.35060828924179077,0.3609007000923157
abstract_403862.jpg,0.3920251727104187,0.4540422558784485,0.4643159508705139,0.471736341714859,0.4737037122249603
abstract_411138.jpg,0.2868560254573822,0.3563452363014221,0.3714500367641449,0.3736852705478668,0.3700210452079773
abstract_420480.jpg,0.16171282529830933,0.1952722817659378,0.19313324987888336,0.19466997683048248,0.1933627873659134
abstract_430898.jpg,0.12148526310920715,0.16922056674957275,0.1903475821018219,0.2012970745563507,0.20937475562095642
abstract_432763.jpg,0.11112114042043686,0.1340995728969574,0.15580245852470398,0.1883721649646759,0.20625747740268707
abstract_432850.jpg,0.1391977220773697,0.1700354516506195,0.1889306753873825,0.21073012053966522,0.19436554610729218
abstract_442451.jpg,0.3850070834159851,0.5116309523582458,0.5470468401908875,0.5650618672370911,0.5694328546524048
abstract_445606.jpg,0.2060999572277069,0.215997576713562,0.2087642401456833,0.21790878474712372,0.22661516070365906
abstract_446194.jpg,0.4622582197189331,0.6117455959320068,0.6800635457038879,0.7003931999206543,0.7006905674934387
abstract_447984.jpg,0.11330565810203552,0.13411417603492737,0.1629166603088379,0.15095388889312744,0.15472455322742462
abstract_44806.jpg,0.3671399652957916,0.4514659643173218,0.4713636338710785,0.4894373118877411,0.5054176449775696
abstract_449818.jpg,0.1304338574409485,0.12200771272182465,0.12154519557952881,0.09888171404600143,0.09402776509523392
abstract_457302.jpg,0.12786392867565155,0.17460227012634277,0.20126350224018097,0.22985059022903442,0.23196588456630707
abstract_457704.jpg,0.1498013138771057,0.14091457426548004,0.13523253798484802,0.14343465864658356,0.14402374625205994
abstract_458180.jpg,0.09181414544582367,0.10267775505781174,0.1052282452583313,0.09646926820278168,0.08520494401454926
abstract_459611.jpg,0.35524821281433105,0.5166208744049072,0.5786807537078857,0.6032565236091614,0.6195430755615234
abstract_460008.jpg,0.2680337429046631,0.36259931325912476,0.37524446845054626,0.3732192814350128,0.39981788396835327
abstract_4634.jpg,0.30937978625297546,0.33755332231521606,0.34021732211112976,0.3549485206604004,0.36385244131088257
abstract_46352.jpg,0.5244413614273071,0.5970845818519592,0.613280713558197,0.6116443276405334,0.6182913184165955
abstract_46454.jpg,0.4430288076400757,0.5006515979766846,0.5193835496902466,0.5349276661872864,0.5429155826568604
abstract_467306.jpg,0.17564718425273895,0.18729856610298157,0.18833065032958984,0.1777789443731308,0.18243172764778137
abstract_47302.jpg,0.15124230086803436,0.18444275856018066,0.2091061919927597,0.22082796692848206,0.23335063457489014
abstract_473602.jpg,0.16730615496635437,0.3599904179573059,0.4777875244617462,0.5325659513473511,0.5717563629150391
abstract_476612.jpg,0.41414231061935425,0.5122055411338806,0.5564333200454712,0.5644350051879883,0.5661334991455078
abstract_482853.jpg,0.405169278383255,0.4496239423751831,0.45856305956840515,0.46337929368019104,0.4710223376750946
abstract_484147.jpg,0.395455926656723,0.5793514251708984,0.613828182220459,0.6024706363677979,0.5820128321647644
abstract_485157.jpg,0.06973275542259216,0.08128909766674042,0.07489212602376938,0.07383883744478226,0.07697315514087677
abstract_491717.jpg,0.14578977227210999,0.22430483996868134,0.27813583612442017,0.31346428394317627,0.2868348956108093
abstract_492000.jpg,0.37011995911598206,0.4168326258659363,0.4293966591358185,0.44028493762016296,0.4537912905216217
abstract_496.jpg,0.28071439266204834,0.3856072425842285,0.4127713143825531,0.4593367576599121,0.4828341603279114
abstract_49782.jpg,0.2539729177951813,0.2780197858810425,0.2715640366077423,0.2715598940849304,0.2666162848472595
abstract_49826.jpg,0.2735244035720825,0.4322672188282013,0.49431419372558594,0.532030463218689,0.5468165874481201
abstract_49897.jpg,0.24386589229106903,0.2714041471481323,0.2846011221408844,0.2929595410823822,0.29371267557144165
abstract_499208.jpg,0.33230531215667725,0.41655534505844116,0.42936742305755615,0.4391980767250061,0.4473726749420166
abstract_502688.jpg,0.29595014452934265,0.3833974003791809,0.41484323143959045,0.4295072555541992,0.43791934847831726
abstract_51624.jpg,0.3796311020851135,0.4517904818058014,0.460543692111969,0.46531304717063904,0.4488641321659088
abstract_516926.jpg,0.29336729645729065,0.3614935576915741,0.37307077646255493,0.40288326144218445,0.3813011646270752
abstract_51729.jpg,0.08088922500610352,0.09158682823181152,0.1096106693148613,0.11124256998300552,0.11117437481880188
abstract_51819.jpg,0.37525734305381775,0.465622216463089,0.5187957286834717,0.5635631084442139,0.5947734713554382
abstract_519696.jpg,0.38833218812942505,0.6205853819847107,0.6766868233680725,0.7031729221343994,0.7066890597343445
abstract_52820.jpg,0.44072777032852173,0.4907156825065613,0.511631190776825,0.5087169408798218,0.4947436451911926
abstract_533496.jpg,0.281027615070343,0.3359358012676239,0.3330841362476349,0.31009963154792786,0.3007667660713196
abstract_534223.jpg,0.19348929822444916,0.27114781737327576,0.31764423847198486,0.3317239582538605,0.33430784940719604
abstract_539568.jpg,0.3670484125614166,0.45917150378227234,0.5171413421630859,0.5436785221099854,0.5545886158943176
abstract_539660.jpg,0.10122194141149521,0.14257508516311646,0.16756975650787354,0.18073242902755737,0.18876607716083527
abstract_54045.jpg,0.23684300482273102,0.2936420738697052,0.2951664626598358,0.28506383299827576,0.29136529564857483
abstract_543686.jpg,0.16347840428352356,0.19693709909915924,0.21138523519039154,0.24364806711673737,0.2741628885269165
abstract_555478.jpg,0.17028650641441345,0.17299453914165497,0.16913947463035583,0.16395245492458344,0.16156288981437683
abstract_56135.jpg,0.30539968609809875,0.35593318939208984,0.37447792291641235,0.39692041277885437,0.4134894609451294
abstract_579810.jpg,0.4107106924057007,0.46968573331832886,0.49359074234962463,0.4971179664134979,0.48824286460876465
abstract_582222.jpg,0.08563806116580963,0.1004059836268425,0.11468302458524704,0.12083149701356888,0.12190543860197067
abstract_583344.jpg,0.4415227770805359,0.5384383201599121,0.5671327710151672,0.6041091680526733,0.6317002773284912
abstract_588401.jpg,0.0957297831773758,0.14061453938484192,0.1704074740409851,0.1850520521402359,0.19927668571472168
abstract_58941.jpg,0.2007894665002823,0.27726098895072937,0.31036362051963806,0.33743128180503845,0.3611944317817688
abstract_59011.jpg,0.40298548340797424,0.4632086157798767,0.4652872383594513,0.4423036575317383,0.4334837794303894
abstract_591139.jpg,0.16015377640724182,0.2180115431547165,0.2458954155445099,0.26193180680274963,0.25355979800224304
abstract_59196.jpg,0.17234481871128082,0.16611213982105255,0.1563660055398941,0.17332671582698822,0.17559465765953064
abstract_59711.jpg,0.23069238662719727,0.3069871962070465,0.30590805411338806,0.3271428048610687,0.3519399166107178
abstract_600079.jpg,0.09207082539796829,0.09857755154371262,0.10757913440465927,0.1055368110537529,0.11343469470739365
abstract_60185.jpg,0.2565414607524872,0.38914358615875244,0.4572957754135132,0.48492997884750366,0.48468321561813354
abstract_60192.jpg,0.2356250286102295,0.321083664894104,0.3377739489078522,0.37354776263237,0.40022388100624084
abstract_60417.jpg,0.22854751348495483,0.26468074321746826,0.27383333444595337,0.2758601903915405,0.2719404399394989
abstract_6055.jpg,0.3063729703426361,0.3721603751182556,0.4126149117946625,0.4528012275695801,0.47079208493232727
abstract_60653.jpg,0.44396886229515076,0.5037010908126831,0.5184940695762634,0.5231927633285522,0.5220013856887817
abstract_60778.jpg,0.3089940547943115,0.35192587971687317,0.35741496086120605,0.3721056878566742,0.3810461163520813
abstract_611796.jpg,0.39470526576042175,0.5104020833969116,0.533738374710083,0.5369225740432739,0.5582975149154663
abstract_612570.jpg,0.28524327278137207,0.3497704863548279,0.3766210079193115,0.3911309540271759,0.40148863196372986
abstract_613092.jpg,0.25932472944259644,0.30474182963371277,0.3112989366054535,0.3083512783050537,0.30879950523376465
abstract_615744.jpg,0.15151262283325195,0.1767350137233734,0.15695960819721222,0.14213940501213074,0.13360436260700226
abstract_61835.jpg,0.4004706144332886,0.4770910441875458,0.5149464011192322,0.5302944183349609,0.5311458110809326
abstract_624474.jpg,0.3339323103427887,0.43081900477409363,0.5041940212249756,0.5094184279441833,0.5096133351325989
abstract_624587.jpg,0.26665428280830383,0.3598543107509613,0.3973648250102997,0.4246981739997864,0.437936007976532
abstract_625771.jpg,0.3432433605194092,0.4546390175819397,0.47172003984451294,0.48874351382255554,0.4989567697048187
abstract_638968.jpg,0.1636575311422348,0.23881353437900543,0.2569691836833954,0.2014719694852829,0.2132503092288971
abstract_6421.jpg,0.5259929299354553,0.5417907238006592,0.5500875115394592,0.5599132776260376,0.5669695138931274
abstract_64571.jpg,0.41264238953590393,0.49549010396003723,0.5069242715835571,0.5176433324813843,0.5301076769828796
abstract_64769.jpg,0.18446747958660126,0.18848024308681488,0.19656136631965637,0.20313066244125366,0.21061739325523376
abstract_64972.jpg,0.1706375628709793,0.16061526536941528,0.18335774540901184,0.18171723186969757,0.18932625651359558
abstract_656815.jpg,0.20262300968170166,0.27384182810783386,0.29069215059280396,0.27617204189300537,0.26283037662506104
abstract_65683.jpg,0.38618505001068115,0.4462827444076538,0.4490346312522888,0.451187402009964,0.4630744755268097
abstract_657087.jpg,0.2524445354938507,0.2854853868484497,0.30365613102912903,0.32661548256874084,0.3333437144756317
abstract_65873.jpg,0.24975116550922394,0.3014565408229828,0.35258209705352783,0.4058568477630615,0.4377728998661041
abstract_659305.jpg,0.13326537609100342,0.18059857189655304,0.1986222267150879,0.20771071314811707,0.21280893683433533
abstract_661090.jpg,0.3121427893638611,0.367889404296875,0.36011338233947754,0.3707578182220459,0.38309139013290405
abstract_661815.jpg,0.2435123175382614,0.30571427941322327,0.3318348526954651,0.34588295221328735,0.37012436985969543
abstract_66225.jpg,0.08963377773761749,0.10743217170238495,0.11647303402423859,0.12367983907461166,0.13336972892284393
abstract_66381.jpg,0.3075697124004364,0.3600579798221588,0.38852402567863464,0.418025404214859,0.4356105923652649
abstract_665010.jpg,0.29604727029800415,0.4398788809776306,0.46432769298553467,0.47731930017471313,0.4904356896877289
abstract_66589.jpg,0.2562073767185211,0.2979162633419037,0.33471670746803284,0.354242742061615,0.3494161367416382
abstract_668226.jpg,0.09017495810985565,0.11581471562385559,0.10855180025100708,0.09110841155052185,0.09276148676872253
abstract_672195.jpg,0.2081465721130371,0.23608164489269257,0.26818346977233887,0.29353946447372437,0.30526942014694214
abstract_674188.jpg,0.3748289942741394,0.4391580820083618,0.48736464977264404,0.5196775794029236,0.5319197773933411
abstract_675784.jpg,0.24022123217582703,0.25679898262023926,0.25774380564689636,0.24178442358970642,0.2556294798851013
abstract_683847.jpg,0.2779683470726013,0.3042164444923401,0.3156333565711975,0.32734692096710205,0.32489705085754395
abstract_686329.jpg,0.3333362936973572,0.48020246624946594,0.547156810760498,0.5884464383125305,0.6146439909934998
abstract_690983.jpg,0.16713282465934753,0.20194973051548004,0.21348491311073303,0.21646083891391754,0.21525803208351135
abstract_691530.jpg,0.1457073837518692,0.2715931534767151,0.4132328927516937,0.48882782459259033,0.5194858312606812
abstract_700782.jpg,0.23168936371803284,0.26568230986595154,0.26702168583869934,0.2787613868713379,0.2902558147907257
abstract_70704.jpg,0.40249454975128174,0.47627854347229004,0.5121932029724121,0.5062255859375,0.49796542525291443
abstract_711278.jpg,0.13795433938503265,0.20726299285888672,0.24041995406150818,0.2480935901403427,0.24483536183834076
abstract_711468.jpg,0.38161560893058777,0.5089796185493469,0.5722797513008118,0.5985194444656372,0.6179636120796204
abstract_714052.jpg,0.2540815472602844,0.29320549964904785,0.31122761964797974,0.24162480235099792,0.18962927162647247
abstract_714449.jpg,0.16877968609333038,0.1856662482023239,0.19336846470832825,0.20142719149589539,0.21196822822093964
abstract_714537.jpg,0.203065887093544,0.22881212830543518,0.2156924456357956,0.21621595323085785,0.21542371809482574
abstract_725064.jpg,0.49777039885520935,0.5819014310836792,0.6230959892272949,0.613218367099762,0.5894839763641357
abstract_725785.jpg,0.37274661660194397,0.5304346680641174,0.5569391250610352,0.5895021557807922,0.6060411334037781
abstract_725991.jpg,0.29234859347343445,0.3658808171749115,0.39923742413520813,0.39034152030944824,0.38897138833999634
abstract_726012.jpg,0.3282998502254486,0.43903225660324097,0.5158095955848694,0.5114988088607788,0.5024475455284119
abstract_726020.jpg,0.3237912356853485,0.3865807056427002,0.4097272455692291,0.4135826826095581,0.40238338708877563
abstract_731186.jpg,0.29184603691101074,0.3674449324607849,0.3897833228111267,0.3950413465499878,0.3858549892902374
