hflip,flipped
abstract_403328.jpg,0.3298496901988983
abstract_403862.jpg,0.4737553596496582
abstract_411138.jpg,0.3428761661052704
abstract_420480.jpg,0.2247893512248993
abstract_430898.jpg,0.24659231305122375
abstract_432763.jpg,0.14665623009204865
abstract_432850.jpg,0.1679394394159317
abstract_442451.jpg,0.5342698097229004
abstract_445606.jpg,0.20144204795360565
abstract_446194.jpg,0.6640898585319519
abstract_447984.jpg,0.18632754683494568
abstract_44806.jpg,0.44471096992492676
abstract_449818.jpg,0.13511152565479279
abstract_457302.jpg,0.1890375316143036
abstract_457704.jpg,0.11728568375110626
abstract_458180.jpg,0.11221326887607574
abstract_459611.jpg,0.5939902067184448
abstract_460008.jpg,0.3499084711074829
abstract_4634.jpg,0.38424980640411377
abstract_46352.jpg,0.6249359846115112
abstract_46454.jpg,0.49985840916633606
abstract_467306.jpg,0.21217209100723267
abstract_47302.jpg,0.2118515968322754
abstract_473602.jpg,0.42033082246780396
abstract_476612.jpg,0.5249556303024292
abstract_482853.jpg,0.47339266538619995
abstract_484147.jpg,0.5905287861824036
abstract_485157.jpg,0.0815863087773323
abstract_491717.jpg,0.24736113846302032
abstract_492000.jpg,0.4282207489013672
abstract_496.jpg,0.4076838195323944
abstract_49782.jpg,0.2776614725589752
abstract_49826.jpg,0.4470771551132202
abstract_49897.jpg,0.295514315366745
abstract_499208.jpg,0.4325043559074402
abstract_502688.jpg,0.424710750579834
abstract_51624.jpg,0.4681195020675659
abstract_516926.jpg,0.3878520429134369
abstract_51729.jpg,0.09963565319776535
abstract_51819.jpg,0.4867554008960724
abstract_519696.jpg,0.653505802154541
abstract_52820.jpg,0.4645858108997345
abstract_533496.jpg,0.36444610357284546
abstract_534223.jpg,0.2988310754299164
abstract_539568.jpg,0.4975909888744354
abstract_539660.jpg,0.1802164912223816
abstract_54045.jpg,0.3267158269882202
abstract_543686.jpg,0.21450193226337433
abstract_555478.jpg,0.15745684504508972
abstract_56135.jpg,0.37415435910224915
abstract_579810.jpg,0.4876767694950104
abstract_582222.jpg,0.11719782650470734
abstract_583344.jpg,0.5446863174438477
abstract_588401.jpg,0.17052534222602844
abstract_58941.jpg,0.30937087535858154
abstract_59011.jpg,0.4636126756668091
abstract_591139.jpg,0.24642309546470642
abstract_59196.jpg,0.14631387591362
abstract_59711.jpg,0.3139839470386505
abstract_600079.jpg,0.10595903545618057
abstract_60185.jpg,0.4189774990081787
abstract_60192.jpg,0.3514220714569092
abstract_60417.jpg,0.2502770721912384
abstract_6055.jpg,0.4133474826812744
abstract_60653.jpg,0.5311592817306519
abstract_60778.jpg,0.34110161662101746
abstract_611796.jpg,0.5394328236579895
abstract_612570.jpg,0.3717079758644104
abstract_613092.jpg,0.30182263255119324
abstract_615744.jpg,0.17598560452461243
abstract_61835.jpg,0.49144312739372253
abstract_624474.jpg,0.4876128137111664
abstract_624587.jpg,0.36955711245536804
abstract_625771.jpg,0.4903359115123749
abstract_638968.jpg,0.30204376578330994
abstract_6421.jpg,0.5311018824577332
abstract_64571.jpg,0.5141502022743225
abstract_64769.jpg,0.21563903987407684
abstract_64972.jpg,0.19918766617774963
abstract_656815.jpg,0.28653663396835327
abstract_65683.jpg,0.4595372974872589
abstract_657087.jpg,0.3140396773815155
abstract_65873.jpg,0.33412036299705505
abstract_659305.jpg,0.19823244214057922
abstract_661090.jpg,0.36431989073753357
abstract_661815.jpg,0.3320491909980774
abstract_66225.jpg,0.13222841918468475
abstract_66381.jpg,0.36893144249916077
abstract_665010.jpg,0.4901500344276428
abstract_66589.jpg,0.3401196002960205
abstract_668226.jpg,0.1175101026892662
abstract_672195.jpg,0.2802641987800598
abstract_674188.jpg,0.4799331724643707
abstract_675784.jpg,0.2980329394340515
abstract_683847.jpg,0.32817813754081726
abstract_686329.jpg,0.5117411017417908
abstract_690983.jpg,0.21416620910167694
abstract_691530.jpg,0.39774683117866516
abstract_700782.jpg,0.29054802656173706
abstract_70704.jpg,0.4917713403701782
abstract_711278.jpg,0.22431065142154694
abstract_711468.jpg,0.563552975654602
abstract_714052.jpg,0.27611562609672546
abstract_714449.jpg,0.21033987402915955
abstract_714537.jpg,0.24293892085552216
abstract_725064.jpg,0.5971269011497498
abstract_725785.jpg,0.5735788345336914
abstract_725991.jpg,0.4164958894252777
abstract_726012.jpg,0.5054563879966736
abstract_726020.jpg,0.4310928285121918
abstract_731186.jpg,0.3776451647281647
abstract_73399.jpg,0.44706109166145325
abstract_736588.jpg,0.21453039348125458
abstract_736742.jpg,0.2016797512769699
abstract_73679.jpg,0.32715633511543274
abstract_7381.jpg,0.5466137528419495
abstract_73818.jpg,0.19199073314666748
abstract_738666.jpg,0.23076234757900238
abstract_738852.jpg,0.2215987890958786
abstract_73912.jpg,0.28230398893356323
abstract_739550.jpg,0.36016646027565
abstract_739594.jpg,0.14391818642616272
abstract_73992.jpg,0.25684869289398193
abstract_740089.jpg,0.22085733711719513
abstract_740217.jpg,0.4235961437225342
abstract_741969.jpg,0.23045119643211365
abstract_742211.jpg,0.30782121419906616
abstract_743372.jpg,0.3307948410511017
abstract_743695.jpg,0.263214647769928
abstract_749494.jpg,0.2140897661447525
abstract_753032.jpg,0.21603839099407196
abstract_755286.jpg,0.34947317838668823
abstract_75828.jpg,0.449434369802475
abstract_762644.jpg,0.2733876705169678
abstract_775060.jpg,0.6656659841537476
abstract_775968.jpg,0.22655963897705078
abstract_776007.jpg,0.4363793730735779
abstract_776141.jpg,0.3011493682861328
abstract_777419.jpg,0.3703790307044983
abstract_777598.jpg,0.4752567708492279
abstract_780295.jpg,0.31622469425201416
abstract_78653.jpg,0.4418654143810272
abstract_798053.jpg,0.4999234676361084
abstract_798148.jpg,0.14054839313030243
abstract_808827.jpg,0.37522491812705994
abstract_812764.jpg,0.5092437267303467
abstract_813259.jpg,0.19492381811141968
abstract_814465.jpg,0.2050710767507553
abstract_814834.jpg,0.2954961359500885
abstract_815202.jpg,0.20919685065746307
abstract_817471.jpg,0.40081262588500977
abstract_817522.jpg,0.21312031149864197
abstract_818398.jpg,0.31768569350242615
abstract_819187.jpg,0.43128061294555664
abstract_822649.jpg,0.4593808352947235
abstract_824543.jpg,0.33809876441955566
abstract_829200.jpg,0.48361238837242126
abstract_832407.jpg,0.4752591848373413
abstract_836489.jpg,0.4915938675403595
abstract_837108.jpg,0.1252623200416565
abstract_846723.jpg,0.45134472846984863
abstract_8472.jpg,0.28715577721595764
abstract_850275.jpg,0.16989080607891083
abstract_858033.jpg,0.4581557512283325
abstract_863583.jpg,0.2233528047800064
abstract_866851.jpg,0.21707576513290405
abstract_875046.jpg,0.27438002824783325
abstract_882249.jpg,0.37786588072776794
abstract_885061.jpg,0.28191766142845154
abstract_885307.jpg,0.3624185621738434
abstract_895694.jpg,0.32043492794036865
abstract_896202.jpg,0.5236535668373108
abstract_899082.jpg,0.6444849371910095
abstract_902728.jpg,0.34668421745300293
abstract_903276.jpg,0.2615096867084503
abstract_903285.jpg,0.3238310217857361
abstract_904972.jpg,0.3256743848323822
abstract_904977.jpg,0.3842852711677551
abstract_9050.jpg,0.2125403732061386
abstract_90672.jpg,0.567405641078949
abstract_908150.jpg,0.5708996653556824
abstract_909436.jpg,0.24120576679706573
abstract_909642.jpg,0.23929962515830994
abstract_909678.jpg,0.6303615570068359
abstract_918915.jpg,0.23825663328170776
abstract_920206.jpg,0.370388001203537
abstract_921788.jpg,0.5586583614349365
abstract_922451.jpg,0.1934378743171692
abstract_923006.jpg,0.49360281229019165
abstract_924017.jpg,0.4121003746986389
abstract_926071.jpg,0.3616086542606354
abstract_936611.jpg,0.2969137728214264
abstract_93750.jpg,0.43037572503089905
abstract_937847.jpg,0.11492986977100372
abstract_939331.jpg,0.45311057567596436
abstract_941849.jpg,0.07283543795347214
abstract_947069.jpg,0.26733505725860596
abstract_949724.jpg,0.5550926327705383
abstract_954303.jpg,0.5127344131469727
abstract_95642.jpg,0.30251097679138184
abstract_957420.jpg,0.3905639052391052
abstract_96299.jpg,0.4260753095149994
abstract_97410.jpg,0.23917299509048462
abstract_97653.jpg,0.4002186357975006
abstract_97731.jpg,0.38171058893203735
abstract_97753.jpg,0.2648608386516571
abstract_9929.jpg,0.44067099690437317
abstract_99415.jpg,0.41418230533599854
abstract_9971.jpg,0.32930877804756165
advertisement_100017.jpg,0.6403762698173523
advertisement_100207.jpg,0.6406261324882507
advertisement_102306.jpg,0.45620518922805786
advertisement_10232.jpg,0.5846779346466064
advertisement_102937.jpg,0.4126783609390259
advertisement_103121.jpg,0.5141647458076477
advertisement_103315.jpg,0.2750805914402008
advertisement_10361.jpg,0.5802983045578003
advertisement_103952.jpg,0.7242206931114197
advertisement_105107.jpg,0.4931478202342987
advertisement_105514.jpg,0.27565932273864746
advertisement_105703.jpg,0.5111961960792542
advertisement_106687.jpg,0.40406450629234314
advertisement_106717.jpg,0.37042945623397827
advertisement_107248.jpg,0.7624663710594177
advertisement_107928.jpg,0.3260310888290405
advertisement_110379.jpg,0.6603309512138367
advertisement_112813.jpg,0.32134363055229187
advertisement_113477.jpg,0.4411497116088867
advertisement_11395.jpg,0.19736221432685852
advertisement_115523.jpg,0.44514381885528564
advertisement_115576.jpg,0.5207729339599609
advertisement_116241.jpg,0.42511633038520813
advertisement_116255.jpg,0.4471093416213989
advertisement_116258.jpg,0.5565680861473083
advertisement_116281.jpg,0.48012930154800415
advertisement_11696.jpg,0.543266236782074
advertisement_117006.jpg,0.6004737615585327
advertisement_117452.jpg,0.40633881092071533
advertisement_117520.jpg,0.6276581287384033
advertisement_11758.jpg,0.26095569133758545
advertisement_117928.jpg,0.5709673166275024
advertisement_118182.jpg,0.48989251255989075
advertisement_118353.jpg,0.5937290787696838
advertisement_12027.jpg,0.3569347560405731
advertisement_121000.jpg,0.49881383776664734
advertisement_121704.jpg,0.3406406342983246
advertisement_122666.jpg,0.5698840618133545
advertisement_122752.jpg,0.48550140857696533
advertisement_123920.jpg,0.5004375576972961
advertisement_124510.jpg,0.45608752965927124
advertisement_124687.jpg,0.5922511219978333
advertisement_124787.jpg,0.35953786969184875
advertisement_124792.jpg,0.48466241359710693
advertisement_125110.jpg,0.41457676887512207
advertisement_125261.jpg,0.589289665222168
advertisement_125653.jpg,0.4290567934513092
advertisement_126119.jpg,0.42047858238220215
advertisement_127322.jpg,0.3801669776439667
advertisement_127399.jpg,0.5466633439064026
advertisement_127414.jpg,0.5643839240074158
advertisement_127562.jpg,0.5175065398216248
advertisement_128039.jpg,0.5372920036315918
advertisement_128865.jpg,0.624524712562561
advertisement_130228.jpg,0.4667161703109741
advertisement_132470.jpg,0.5853209495544434
advertisement_132981.jpg,0.49781152606010437
advertisement_134614.jpg,0.31839320063591003
advertisement_13470.jpg,0.3310442566871643
advertisement_134813.jpg,0.5060980916023254
advertisement_135058.jpg,0.2545907199382782
advertisement_135112.jpg,0.43549394607543945
advertisement_13514.jpg,0.46254000067710876
advertisement_135169.jpg,0.2663281559944153
advertisement_135285.jpg,0.29348066449165344
advertisement_135919.jpg,0.21439363062381744
advertisement_136859.jpg,0.506830632686615
advertisement_137446.jpg,0.4360749423503876
advertisement_137837.jpg,0.6181172132492065
advertisement_138473.jpg,0.43149837851524353
advertisement_139237.jpg,0.29556190967559814
advertisement_139718.jpg,0.5629004240036011
advertisement_139918.jpg,0.6189497113227844
advertisement_139990.jpg,0.4324038028717041
advertisement_140171.jpg,0.17125342786312103
advertisement_140934.jpg,0.4975258409976959
advertisement_14098.jpg,0.3516267240047455
advertisement_141294.jpg,0.4736495912075043
advertisement_141643.jpg,0.45875436067581177
advertisement_141963.jpg,0.31019142270088196
advertisement_142091.jpg,0.5082069635391235
advertisement_142624.jpg,0.5337627530097961
advertisement_142707.jpg,0.44296982884407043
advertisement_143690.jpg,0.6384726762771606
advertisement_146564.jpg,0.317941814661026
advertisement_146642.jpg,0.6457281708717346
advertisement_149302.jpg,0.36509498953819275
advertisement_149413.jpg,0.5386207103729248
advertisement_150526.jpg,0.4462905824184418
advertisement_150856.jpg,0.4631894826889038
advertisement_152560.jpg,0.30989354848861694
advertisement_152767.jpg,0.47397369146347046
advertisement_153658.jpg,0.5596444606781006
advertisement_153787.jpg,0.5196141600608826
advertisement_15382.jpg,0.7874470353126526
advertisement_154837.jpg,0.48226332664489746
advertisement_154894.jpg,0.4641423523426056
advertisement_154904.jpg,0.48724111914634705
advertisement_15532.jpg,0.45020338892936707
advertisement_155427.jpg,0.3914300501346588
advertisement_156097.jpg,0.5509841442108154
advertisement_15667.jpg,0.8083733320236206
advertisement_156979.jpg,0.47358065843582153
advertisement_158263.jpg,0.44581231474876404
advertisement_158580.jpg,0.4690365493297577
advertisement_158934.jpg,0.5147314071655273
advertisement_159552.jpg,0.5050935745239258
advertisement_159872.jpg,0.5027320981025696
advertisement_160837.jpg,0.3097396194934845
advertisement_161469.jpg,0.44975775480270386
advertisement_162001.jpg,0.5495953559875488
advertisement_162030.jpg,0.5669416189193726
advertisement_162089.jpg,0.47203344106674194
advertisement_162183.jpg,0.4947780668735504
advertisement_162225.jpg,0.5605300664901733
advertisement_163220.jpg,0.4384050965309143
advertisement_165509.jpg,0.6970892548561096
advertisement_170050.png,0.4423004388809204
advertisement_170263.png,0.594108521938324
advertisement_170324.png,0.30868828296661377
advertisement_170427.png,0.2557716369628906
advertisement_170459.png,0.32140153646469116
advertisement_170467.png,0.4366929531097412
advertisement_170699.png,0.6192468404769897
advertisement_171007.png,0.48811063170433044
advertisement_171114.png,0.40775761008262634
advertisement_171287.png,0.5718708634376526
advertisement_171453.png,0.54897141456604
advertisement_171464.png,0.28413692116737366
advertisement_171688.png,0.39150184392929077
advertisement_171740.png,0.2795226275920868
advertisement_171782.png,0.4344554841518402
advertisement_171956.png,0.5955129265785217
advertisement_172033.png,0.4498162865638733
advertisement_172247.png,0.29943594336509705
advertisement_172277.png,0.23581591248512268
advertisement_172552.png,0.603213906288147
advertisement_172735.png,0.3350001275539398
advertisement_172737.png,0.3912614583969116
advertisement_172783.png,0.5653864145278931
advertisement_172877.png,0.43606361746788025
advertisement_173145.png,0.4072186350822449
advertisement_173148.png,0.4604933261871338
advertisement_173220.png,0.2518131136894226
advertisement_173295.png,0.5102106928825378
advertisement_173501.png,0.20165283977985382
advertisement_173585.png,0.7094359993934631
advertisement_174485.png,0.399750292301178
advertisement_174733.png,0.2617632746696472
advertisement_174867.png,0.2676161229610443
advertisement_174998.png,0.33441251516342163
advertisement_175000.png,0.4123521149158478
advertisement_175081.png,0.5029388070106506
advertisement_175292.png,0.35167911648750305
advertisement_175355.png,0.489203542470932
advertisement_175631.png,0.5028934478759766
advertisement_175652.png,0.2980539798736572
advertisement_175696.png,0.630306601524353
advertisement_176134.png,0.5073546171188354
advertisement_176390.png,0.2967606782913208
advertisement_176617.png,0.4315110146999359
advertisement_176912.png,0.5638746619224548
advertisement_176984.png,0.25599828362464905
advertisement_177031.png,0.4860110878944397
advertisement_177052.png,0.4744432270526886
advertisement_177099.png,0.41982218623161316
advertisement_177222.png,0.2660449743270874
advertisement_177336.png,0.39786607027053833
advertisement_177369.png,0.4389755129814148
advertisement_177430.png,0.28231409192085266
advertisement_177567.png,0.5510013699531555
advertisement_177914.png,0.4696419835090637
advertisement_17935.jpg,0.36567068099975586
advertisement_17971.jpg,0.2608485221862793
advertisement_17973.jpg,0.47917109727859497
advertisement_18003.jpg,0.5815080404281616
advertisement_18270.jpg,0.6542374491691589
advertisement_18437.jpg,0.4657534062862396
advertisement_1846.jpg,0.49165865778923035
advertisement_18905.jpg,0.4871700406074524
advertisement_19150.jpg,0.6246917247772217
advertisement_19348.jpg,0.5285995602607727
advertisement_19432.jpg,0.35434287786483765
advertisement_19517.jpg,0.38502442836761475
advertisement_20109.jpg,0.4850217401981354
advertisement_21422.jpg,0.38521039485931396
advertisement_21963.jpg,0.4286919832229614
advertisement_22135.jpg,0.46533122658729553
advertisement_22561.jpg,0.5519182682037354
advertisement_22948.jpg,0.44950607419013977
advertisement_22997.jpg,0.45947593450546265
advertisement_23230.jpg,0.39252927899360657
advertisement_24470.jpg,0.3656139373779297
advertisement_25825.jpg,0.5352567434310913
advertisement_26076.jpg,0.430650919675827
advertisement_26511.jpg,0.520950973033905
advertisement_26549.jpg,0.4558454155921936
advertisement_27668.jpg,0.42923879623413086
advertisement_28928.jpg,0.524216890335083
advertisement_29629.jpg,0.5438454151153564
advertisement_2975.jpg,0.5977154970169067
advertisement_29817.jpg,0.491387277841568
advertisement_29983.jpg,0.44245821237564087
advertisement_31364.jpg,0.5259479284286499
advertisement_3199.jpg,0.4531804323196411
advertisement_32193.jpg,0.5125685334205627
advertisement_32939.jpg,0.6151707172393799
advertisement_33504.jpg,0.48062634468078613
advertisement_33514.jpg,0.4906501770019531
advertisement_34181.jpg,0.33989575505256653
advertisement_34208.jpg,0.4063125550746918
advertisement_34463.jpg,0.3052949607372284
advertisement_34491.jpg,0.536733865737915
advertisement_34896.jpg,0.538465678691864
advertisement_35292.jpg,0.2646956145763397
advertisement_35616.jpg,0.5501030683517456
advertisement_35936.jpg,0.26175636053085327
advertisement_36137.jpg,0.5913403034210205
advertisement_36894.jpg,0.4427065849304199
advertisement_37196.jpg,0.5535503029823303
advertisement_37425.jpg,0.5239720940589905
advertisement_37644.jpg,0.5156298875808716
advertisement_37923.jpg,0.5056324601173401
advertisement_38009.jpg,0.25071200728416443
advertisement_3902.jpg,0.6942971348762512
advertisement_39548.jpg,0.5093769431114197
advertisement_39719.jpg,0.4425085484981537
advertisement_39964.jpg,0.5329398512840271
advertisement_39967.jpg,0.2710748314857483
advertisement_41303.jpg,0.6484355330467224
advertisement_41318.jpg,0.45194193720817566
advertisement_41388.jpg,0.6705869436264038
advertisement_41409.jpg,0.47109341621398926
advertisement_41418.jpg,0.3434809148311615
advertisement_41448.jpg,0.4410058259963989
advertisement_41485.jpg,0.327720046043396
advertisement_41553.jpg,0.28616636991500854
advertisement_42789.jpg,0.7125709056854248
advertisement_42810.jpg,0.4372261166572571
advertisement_43057.jpg,0.4701562523841858
advertisement_43629.jpg,0.3704281747341156
advertisement_43698.jpg,0.39127013087272644
advertisement_4410.jpg,0.30256035923957825
advertisement_44392.jpg,0.4991154968738556
advertisement_44405.jpg,0.40421202778816223
advertisement_44417.jpg,0.5162206292152405
advertisement_45287.jpg,0.3999515473842621
advertisement_45820.jpg,0.2330823540687561
advertisement_45922.jpg,0.5543255805969238
advertisement_45923.jpg,0.38674119114875793
advertisement_45946.jpg,0.47790536284446716
advertisement_46031.jpg,0.4159913957118988
advertisement_46241.jpg,0.5206553339958191
advertisement_47418.jpg,0.5023038387298584
advertisement_47930.jpg,0.6556494832038879
advertisement_47978.jpg,0.6442580223083496
advertisement_48349.jpg,0.49295586347579956
advertisement_50261.jpg,0.5569769740104675
advertisement_51597.jpg,0.5660741329193115
advertisement_52012.jpg,0.5246655344963074
advertisement_52198.jpg,0.4772036373615265
advertisement_52418.jpg,0.4523365795612335
advertisement_52504.jpg,0.5041306614875793
advertisement_52521.jpg,0.44784224033355713
advertisement_52540.jpg,0.23904746770858765
advertisement_52653.jpg,0.19565452635288239
advertisement_52701.jpg,0.4782385230064392
advertisement_5447.jpg,0.45502322912216187
advertisement_56662.jpg,0.5560699105262756
advertisement_56731.jpg,0.4412614703178406
advertisement_56929.jpg,0.7491946220397949
advertisement_57091.jpg,0.47434306144714355
advertisement_57917.jpg,0.5947787165641785
advertisement_5882.jpg,0.3356609642505646
advertisement_59540.jpg,0.6497998237609863
advertisement_59772.jpg,0.43000727891921997
advertisement_60389.jpg,0.4601909816265106
advertisement_61134.jpg,0.5021352171897888
advertisement_61164.jpg,0.4904356896877289
advertisement_61257.jpg,0.22828787565231323
advertisement_61516.jpg,0.5624328255653381
advertisement_63118.jpg,0.3951670527458191
advertisement_63786.jpg,0.40725409984588623
advertisement_63829.jpg,0.5654175281524658
advertisement_63956.jpg,0.5476252436637878
advertisement_64514.jpg,0.5514371991157532
advertisement_64585.jpg,0.39796897768974304
advertisement_65157.jpg,0.30239400267601013
advertisement_66421.jpg,0.3315562605857849
advertisement_66430.jpg,0.3389604389667511
advertisement_66438.jpg,0.43751928210258484
advertisement_66484.jpg,0.4067588746547699
advertisement_66617.jpg,0.31418973207473755
advertisement_67035.jpg,0.4523288309574127
advertisement_67110.jpg,0.4921853244304657
advertisement_67261.jpg,0.5313594937324524
advertisement_6728.jpg,0.53232342004776
advertisement_67295.jpg,0.5294498205184937
advertisement_67972.jpg,0.5420300364494324
advertisement_68278.jpg,0.5481433272361755
advertisement_68905.jpg,0.3736664354801178
advertisement_6933.jpg,0.5897178053855896
advertisement_69679.jpg,0.6086196899414062
advertisement_70250.jpg,0.59530109167099
advertisement_70777.jpg,0.3579670786857605
advertisement_71756.jpg,0.6072796583175659
advertisement_71918.jpg,0.4206644296646118
advertisement_7235.jpg,0.5343056321144104
advertisement_73110.jpg,0.482310026884079
advertisement_73312.jpg,0.3650214672088623
advertisement_73593.jpg,0.2685053050518036
advertisement_7396.jpg,0.4249242842197418
advertisement_74124.jpg,0.3838292062282562
advertisement_74684.jpg,0.42803335189819336
advertisement_77568.jpg,0.21909675002098083
advertisement_77776.jpg,0.5117577910423279
advertisement_78351.jpg,0.5554492473602295
advertisement_78459.jpg,0.36032432317733765
advertisement_80229.jpg,0.33326852321624756
advertisement_80561.jpg,0.2773805260658264
advertisement_80789.jpg,0.44112446904182434
advertisement_80922.jpg,0.4505504071712494
advertisement_80943.jpg,0.3410782516002655
advertisement_81421.jpg,0.5599979758262634
advertisement_83397.jpg,0.4857771694660187
advertisement_83868.jpg,0.7149044275283813
advertisement_86697.jpg,0.48157739639282227
advertisement_86892.jpg,0.5154725909233093
advertisement_86911.jpg,0.37327614426612854
advertisement_88117.jpg,0.3615381717681885
advertisement_88175.jpg,0.6001452207565308
advertisement_907.jpg,0.5238891839981079
advertisement_90766.jpg,0.42505407333374023
advertisement_91168.jpg,0.5619840621948242
advertisement_91946.jpg,0.5136752724647522
advertisement_92148.jpg,0.5338481068611145
advertisement_92162.jpg,0.6273372173309326
advertisement_92280.jpg,0.5420053601264954
advertisement_92750.jpg,0.44296228885650635
advertisement_93070.jpg,0.41419529914855957
advertisement_93618.jpg,0.416978657245636
