brightness,-128,  -64,    0,   64,  128
abstract_16654.jpg,0.4688411056995392,0.5214941501617432,0.5485867857933044,0.49051034450531006,0.3936842978000641
abstract_168087.jpg,0.2408779114484787,0.23921194672584534,0.252963125705719,0.19711928069591522,0.16565737128257751
abstract_169612.jpg,0.10277359932661057,0.17671452462673187,0.2015785276889801,0.2034604251384735,0.1839527189731598
abstract_170546.jpg,0.101077139377594,0.09520716220140457,0.08428894728422165,0.07639767229557037,0.08950893580913544
abstract_172574.jpg,0.4017760455608368,0.43480384349823,0.4919247627258301,0.470173180103302,0.4206516742706299
abstract_174317.jpg,0.44560733437538147,0.5106316208839417,0.45117050409317017,0.4272194504737854,0.3296225070953369
abstract_174379.jpg,0.3551673889160156,0.40467748045921326,0.3652365803718567,0.35336804389953613,0.3233824074268341
abstract_177715.jpg,0.258270800113678,0.27842390537261963,0.28470954298973083,0.2702113687992096,0.24634265899658203
abstract_180106.jpg,0.18153192102909088,0.20575660467147827,0.2574112117290497,0.2508966028690338,0.24424602091312408
abstract_180676.jpg,0.2251330316066742,0.2530606687068939,0.2808031737804413,0.27076274156570435,0.24579431116580963
abstract_185208.jpg,0.5015559792518616,0.574855387210846,0.577847421169281,0.6154751181602478,0.5686260461807251
abstract_186489.jpg,0.5840806365013123,0.6362806558609009,0.6756885647773743,0.6539657115936279,0.6315083503723145
abstract_188059.jpg,0.19153794646263123,0.15408127009868622,0.1460467427968979,0.16165392100811005,0.15614067018032074
abstract_192735.jpg,0.41870027780532837,0.5481954216957092,0.5584017634391785,0.5024210214614868,0.41312047839164734
abstract_199341.jpg,0.31027060747146606,0.3054431974887848,0.3357047140598297,0.3253899812698364,0.2737080752849579
abstract_19977.jpg,0.08007583767175674,0.09620162844657898,0.11099710315465927,0.08914142102003098,0.08420119434595108
abstract_20720.jpg,0.22692865133285522,0.3213518261909485,0.3744733929634094,0.3690653443336487,0.345884770154953
abstract_209255.jpg,0.3192470371723175,0.3389011025428772,0.40070390701293945,0.41973841190338135,0.3975129723548889
abstract_209324.jpg,0.18825791776180267,0.2302287220954895,0.26507100462913513,0.25321051478385925,0.21619176864624023
abstract_20948.jpg,0.09094898402690887,0.10170558840036392,0.15388105809688568,0.15147456526756287,0.16063061356544495
abstract_212834.jpg,0.26474717259407043,0.2570345997810364,0.2655370235443115,0.23005089163780212,0.16789664328098297
abstract_21426.jpg,0.22854627668857574,0.2905799150466919,0.294708788394928,0.3070305287837982,0.26920774579048157
abstract_215171.jpg,0.3847906291484833,0.4319612979888916,0.4257104694843292,0.40783458948135376,0.3585455119609833
abstract_224195.jpg,0.380619615316391,0.3637664318084717,0.3411703407764435,0.29372361302375793,0.23235148191452026
abstract_226410.jpg,0.09129729866981506,0.10108634829521179,0.27239367365837097,0.2626396119594574,0.23887810111045837
abstract_226559.jpg,0.3353593051433563,0.4071420431137085,0.4597281515598297,0.4613538980484009,0.4492686688899994
abstract_226991.jpg,0.3485645055770874,0.3478345572948456,0.34830307960510254,0.31378012895584106,0.27379271388053894
abstract_233783.jpg,0.41784217953681946,0.4420727491378784,0.4276132583618164,0.41062986850738525,0.28184932470321655
abstract_237710.jpg,0.18126846849918365,0.19796273112297058,0.1846531182527542,0.19000355899333954,0.20363955199718475
abstract_238568.jpg,0.2772567868232727,0.298841267824173,0.35154712200164795,0.3425901532173157,0.3022666573524475
abstract_246382.jpg,0.43840694427490234,0.487773060798645,0.47312507033348083,0.44109857082366943,0.3323528468608856
abstract_249426.jpg,0.5090539455413818,0.5609732866287231,0.5654534101486206,0.5657762885093689,0.5165920853614807
abstract_25144.jpg,0.3013738691806793,0.33185747265815735,0.3597050607204437,0.3600617051124573,0.33155888319015503
abstract_257677.jpg,0.1773480623960495,0.1934732049703598,0.24223355948925018,0.2610081434249878,0.25574353337287903
abstract_257964.jpg,0.32830214500427246,0.32106319069862366,0.4083173871040344,0.3442310094833374,0.2872629165649414
abstract_258132.jpg,0.4713677763938904,0.5381472110748291,0.5365431308746338,0.47804373502731323,0.3877202272415161
abstract_259822.jpg,0.12078509479761124,0.1241874247789383,0.12166227400302887,0.13131341338157654,0.1250859498977661
abstract_261021.jpg,0.2443312406539917,0.2271413505077362,0.1959550529718399,0.18136991560459137,0.1596927046775818
abstract_26666.jpg,0.14394038915634155,0.15554966032505035,0.15620195865631104,0.15298864245414734,0.1588301807641983
abstract_288691.jpg,0.29314619302749634,0.3234637379646301,0.34965452551841736,0.3587554097175598,0.3218285143375397
abstract_28904.jpg,0.127174973487854,0.16277684271335602,0.23417924344539642,0.21755734086036682,0.16510672867298126
abstract_289350.jpg,0.25645020604133606,0.309245765209198,0.3351864516735077,0.33135539293289185,0.29512256383895874
abstract_28944.jpg,0.2466723769903183,0.23859035968780518,0.2599424421787262,0.24893063306808472,0.21620188653469086
abstract_290529.jpg,0.2507506012916565,0.21484778821468353,0.19540341198444366,0.17908111214637756,0.11923883855342865
abstract_29066.jpg,0.38832712173461914,0.39762866497039795,0.41200482845306396,0.41762077808380127,0.399536669254303
abstract_290780.jpg,0.26287174224853516,0.24178141355514526,0.2939346134662628,0.28234362602233887,0.26604506373405457
abstract_291044.jpg,0.13760332763195038,0.15489225089550018,0.17166702449321747,0.15011951327323914,0.13553693890571594
abstract_291070.jpg,0.2233995795249939,0.2078557163476944,0.199412003159523,0.20208752155303955,0.21584011614322662
abstract_291097.jpg,0.2600775361061096,0.2631707489490509,0.23735859990119934,0.2553490400314331,0.2342202067375183
abstract_291179.jpg,0.43899619579315186,0.49170181155204773,0.45472902059555054,0.4557862877845764,0.44948840141296387
abstract_29580.jpg,0.27350643277168274,0.2691453993320465,0.28054079413414,0.26967376470565796,0.26971858739852905
abstract_295893.jpg,0.2556590139865875,0.2536478042602539,0.28089261054992676,0.2773078382015228,0.2714599370956421
abstract_296916.jpg,0.45618483424186707,0.4370787739753723,0.41895464062690735,0.38480064272880554,0.2923023998737335
abstract_29723.jpg,0.3362903892993927,0.32852473855018616,0.3235361874103546,0.273730993270874,0.23066166043281555
abstract_300595.jpg,0.11694321036338806,0.12613052129745483,0.14302437007427216,0.15824557840824127,0.16078342497348785
abstract_301707.jpg,0.10393500328063965,0.11467760056257248,0.21125417947769165,0.2142922282218933,0.19690625369548798
abstract_302845.jpg,0.1488587111234665,0.10942769795656204,0.09049917012453079,0.09715926647186279,0.09136822819709778
abstract_303327.jpg,0.08454669266939163,0.12138454616069794,0.11612085998058319,0.10954280942678452,0.09452309459447861
abstract_307754.jpg,0.27727165818214417,0.34774717688560486,0.3266371190547943,0.33112093806266785,0.31982293725013733
abstract_308043.jpg,0.37071526050567627,0.38800501823425293,0.3950430452823639,0.36768031120300293,0.2977791428565979
abstract_309898.jpg,0.07499527931213379,0.07759084552526474,0.10136938095092773,0.11008390784263611,0.10244260728359222
abstract_310454.jpg,0.2876471281051636,0.31378382444381714,0.2831812798976898,0.2321988195180893,0.13370853662490845
abstract_310653.jpg,0.29218432307243347,0.3633149564266205,0.3545413613319397,0.3457120358943939,0.3298756778240204
abstract_310802.jpg,0.4265832304954529,0.41098475456237793,0.4157071113586426,0.38410520553588867,0.3338424563407898
abstract_311503.jpg,0.15784798562526703,0.1634477823972702,0.15042318403720856,0.15174540877342224,0.19229160249233246
abstract_311616.jpg,0.14993983507156372,0.21014027297496796,0.22221119701862335,0.19918744266033173,0.17084822058677673
abstract_311729.jpg,0.4910902976989746,0.5065946578979492,0.5236994028091431,0.5085304975509644,0.4757918417453766
abstract_312504.jpg,0.5305781364440918,0.5801819562911987,0.579735279083252,0.5608482360839844,0.503792405128479
abstract_312777.jpg,0.47125130891799927,0.4777298867702484,0.4455403983592987,0.4333368241786957,0.33520010113716125
abstract_316355.jpg,0.2805712819099426,0.30738013982772827,0.3124445974826813,0.3087550699710846,0.29400864243507385
abstract_316358.jpg,0.29756930470466614,0.45437687635421753,0.4339948296546936,0.3608710765838623,0.29680171608924866
abstract_318951.jpg,0.08293649554252625,0.16894778609275818,0.18351665139198303,0.15930598974227905,0.1564927101135254
abstract_325896.jpg,0.2774774134159088,0.29487180709838867,0.34508371353149414,0.33932605385780334,0.2928009033203125
abstract_32614.jpg,0.48378580808639526,0.571158766746521,0.6049981117248535,0.5876746773719788,0.5547818541526794
abstract_326484.jpg,0.45007917284965515,0.4741930663585663,0.4500703811645508,0.4126708209514618,0.3631795346736908
abstract_329101.jpg,0.16529928147792816,0.27550482749938965,0.3065575063228607,0.3317307233810425,0.27555933594703674
abstract_333636.jpg,0.2927386164665222,0.37043753266334534,0.3505761921405792,0.30258581042289734,0.2499455362558365
abstract_340395.jpg,0.22140620648860931,0.2680918872356415,0.31339919567108154,0.2941778302192688,0.2684863805770874
abstract_34251.jpg,0.18570052087306976,0.23027366399765015,0.22706294059753418,0.2229665219783783,0.21196989715099335
abstract_343674.jpg,0.13290485739707947,0.1257505863904953,0.10976876318454742,0.10409031063318253,0.0938127413392067
abstract_344290.jpg,0.3047102987766266,0.32230713963508606,0.3601748049259186,0.3870280683040619,0.3386059105396271
abstract_354329.jpg,0.37720173597335815,0.38632532954216003,0.39750295877456665,0.33332112431526184,0.2163560390472412
abstract_356878.jpg,0.20251083374023438,0.283698707818985,0.298976868391037,0.2622123956680298,0.18366867303848267
abstract_35910.jpg,0.47197532653808594,0.6580333113670349,0.6516087651252747,0.6038463711738586,0.4037862718105316
abstract_364274.jpg,0.3401910662651062,0.32255837321281433,0.38815629482269287,0.35329243540763855,0.312510222196579
abstract_364470.jpg,0.23206490278244019,0.2505902945995331,0.24738723039627075,0.22620627284049988,0.22664175927639008
abstract_364933.jpg,0.5646889805793762,0.5564621686935425,0.5582984089851379,0.5625464916229248,0.4697083532810211
abstract_369126.jpg,0.20453663170337677,0.20453663170337677,0.2203463315963745,0.22319896519184113,0.20533624291419983
abstract_37265.jpg,0.20491254329681396,0.18830548226833344,0.2063458263874054,0.22817739844322205,0.24067401885986328
abstract_374458.jpg,0.34163326025009155,0.3268485963344574,0.3073897361755371,0.2757267951965332,0.22391030192375183
abstract_379509.jpg,0.28883665800094604,0.3462977111339569,0.46373462677001953,0.4511316120624542,0.4311191737651825
abstract_38109.jpg,0.40286365151405334,0.4152054488658905,0.4180305004119873,0.40525317192077637,0.3663500249385834
abstract_385814.jpg,0.4553845524787903,0.5778622031211853,0.5555515885353088,0.5212346911430359,0.4135282635688782
abstract_386260.jpg,0.6848414540290833,0.7001661658287048,0.6412702202796936,0.6293511986732483,0.5222323536872864
abstract_386711.jpg,0.48822057247161865,0.5784589648246765,0.6403966546058655,0.6666958332061768,0.6353776454925537
abstract_386860.jpg,0.14892086386680603,0.25543656945228577,0.2692658007144928,0.26668304204940796,0.27878957986831665
abstract_389884.jpg,0.26562508940696716,0.2660931646823883,0.2603597939014435,0.25232189893722534,0.23100776970386505
abstract_395249.jpg,0.4291485548019409,0.5046471953392029,0.5259703993797302,0.5044857859611511,0.37859389185905457
abstract_398873.jpg,0.3423956632614136,0.4287169277667999,0.4298713803291321,0.3808407187461853,0.2841213047504425
abstract_398894.jpg,0.1557827889919281,0.14939738810062408,0.1332269310951233,0.14469268918037415,0.14022968709468842
abstract_400579.jpg,0.22751033306121826,0.28493863344192505,0.2668941617012024,0.2576897144317627,0.25750771164894104
abstract_400846.jpg,0.22679509222507477,0.26284822821617126,0.2598362863063812,0.2794511914253235,0.26957497000694275
abstract_400919.jpg,0.42705366015434265,0.5110772252082825,0.5516209006309509,0.5531783103942871,0.4919336438179016
abstract_401048.jpg,0.2649068534374237,0.3814631402492523,0.43393003940582275,0.3984120786190033,0.38533347845077515
abstract_401246.jpg,0.40435802936553955,0.39543426036834717,0.39469629526138306,0.3339948058128357,0.2618546783924103
abstract_403328.jpg,0.3618283271789551,0.3461894989013672,0.34519025683403015,0.3087923526763916,0.2145443856716156
abstract_403862.jpg,0.44361379742622375,0.4536626935005188,0.45414137840270996,0.44920381903648376,0.43050849437713623
abstract_411138.jpg,0.29479560256004333,0.33759695291519165,0.3785136044025421,0.33138078451156616,0.2819574773311615
abstract_420480.jpg,0.14676639437675476,0.135849267244339,0.19863083958625793,0.17441529035568237,0.16417236626148224
abstract_430898.jpg,0.16582219302654266,0.19008436799049377,0.18894697725772858,0.18337653577327728,0.12620554864406586
abstract_432763.jpg,0.1606050729751587,0.18395675718784332,0.1512567549943924,0.12807299196720123,0.1341293305158615
abstract_432850.jpg,0.16613781452178955,0.19753693044185638,0.18557873368263245,0.16270600259304047,0.15186399221420288
abstract_442451.jpg,0.4201709032058716,0.5206642150878906,0.535196840763092,0.53245609998703,0.5115630030632019
abstract_445606.jpg,0.19303804636001587,0.20347411930561066,0.20510324835777283,0.2590251863002777,0.2523025870323181
abstract_446194.jpg,0.524175226688385,0.6276694536209106,0.6651937365531921,0.6341863870620728,0.5227905511856079
abstract_447984.jpg,0.19314341247081757,0.153069406747818,0.15134736895561218,0.12233921140432358,0.12656663358211517
abstract_44806.jpg,0.4208986163139343,0.4911840260028839,0.46434685587882996,0.4330643117427826,0.39540085196495056
abstract_449818.jpg,0.10775887966156006,0.09437982738018036,0.13836713135242462,0.11430632323026657,0.10995222628116608
abstract_457302.jpg,0.15452460944652557,0.23190420866012573,0.20048430562019348,0.16143982112407684,0.11900541931390762
abstract_457704.jpg,0.1324605941772461,0.14426752924919128,0.13750214874744415,0.14141397178173065,0.11387687921524048
abstract_458180.jpg,0.10967935621738434,0.09962265938520432,0.10461611300706863,0.09588323533535004,0.08246695250272751
abstract_459611.jpg,0.5784282088279724,0.5908178687095642,0.5640661716461182,0.5157636404037476,0.40455344319343567
abstract_460008.jpg,0.2842353284358978,0.37676507234573364,0.3713449239730835,0.3362140655517578,0.28712326288223267
abstract_4634.jpg,0.3588699400424957,0.3531552851200104,0.35021665692329407,0.32584843039512634,0.31909695267677307
abstract_46352.jpg,0.5228674411773682,0.5714110732078552,0.6140962243080139,0.5832014679908752,0.4827447831630707
abstract_46454.jpg,0.5352191925048828,0.5296340584754944,0.512936532497406,0.4790089726448059,0.40908920764923096
abstract_467306.jpg,0.19980990886688232,0.1753769814968109,0.19308261573314667,0.17549167573451996,0.16298815608024597
abstract_47302.jpg,0.17605820298194885,0.207187220454216,0.205882728099823,0.18312117457389832,0.1687873899936676
abstract_473602.jpg,0.21258506178855896,0.4587966799736023,0.4466320872306824,0.3255230188369751,0.27178144454956055
abstract_476612.jpg,0.4513219892978668,0.5184565186500549,0.543059766292572,0.5064812302589417,0.46849149465560913
abstract_482853.jpg,0.34972524642944336,0.41773679852485657,0.4573158025741577,0.47260603308677673,0.45090898871421814
abstract_484147.jpg,0.42671728134155273,0.5455397367477417,0.6064977049827576,0.5440789461135864,0.4693332016468048
abstract_485157.jpg,0.0849011093378067,0.07845823466777802,0.08289987593889236,0.07874080538749695,0.08169259130954742
abstract_491717.jpg,0.2110205739736557,0.23031194508075714,0.2553941011428833,0.215074822306633,0.18569406867027283
abstract_492000.jpg,0.32952576875686646,0.40499764680862427,0.4303434491157532,0.4220759868621826,0.4053933024406433
abstract_496.jpg,0.4008411169052124,0.4175755977630615,0.4133487045764923,0.41169095039367676,0.3010912537574768
abstract_49782.jpg,0.27220869064331055,0.26050370931625366,0.2804209291934967,0.27479642629623413,0.25446146726608276
abstract_49826.jpg,0.1903037130832672,0.43179312348365784,0.46479010581970215,0.4537714719772339,0.3797394335269928
abstract_49897.jpg,0.34065505862236023,0.2852403521537781,0.28219345211982727,0.2676997482776642,0.19785749912261963
abstract_499208.jpg,0.1985681802034378,0.29871121048927307,0.41916507482528687,0.44022873044013977,0.4071890413761139
abstract_502688.jpg,0.37933477759361267,0.39556482434272766,0.40771225094795227,0.38420772552490234,0.25541380047798157
abstract_51624.jpg,0.3105453550815582,0.3856419324874878,0.462788850069046,0.45917564630508423,0.423769474029541
abstract_516926.jpg,0.30616873502731323,0.3247315287590027,0.3609763979911804,0.3931376039981842,0.3810150921344757
abstract_51729.jpg,0.10321705788373947,0.09207074344158173,0.1082897037267685,0.09400132298469543,0.07813055068254471
abstract_51819.jpg,0.30619752407073975,0.46898505091667175,0.5005913972854614,0.5116952061653137,0.46256208419799805
abstract_519696.jpg,0.5053256750106812,0.6181164383888245,0.6563467979431152,0.6370487213134766,0.5052855014801025
abstract_52820.jpg,0.43447622656822205,0.47771671414375305,0.5066444277763367,0.49166324734687805,0.4686509370803833
abstract_533496.jpg,0.28796258568763733,0.29207560420036316,0.3476908504962921,0.331604927778244,0.3174556493759155
abstract_534223.jpg,0.30442726612091064,0.3216836750507355,0.3056515157222748,0.2818652391433716,0.2439621090888977
abstract_539568.jpg,0.32813331484794617,0.37928682565689087,0.494106262922287,0.5125299692153931,0.4769379496574402
abstract_539660.jpg,0.12606284022331238,0.11576694250106812,0.17652808129787445,0.18379828333854675,0.1507180780172348
abstract_54045.jpg,0.21888300776481628,0.24347975850105286,0.29971250891685486,0.29810792207717896,0.28263670206069946
abstract_543686.jpg,0.21383991837501526,0.26023727655410767,0.20246118307113647,0.20010335743427277,0.17566710710525513
abstract_555478.jpg,0.13421732187271118,0.1547546237707138,0.17394088208675385,0.16789206862449646,0.16214172542095184
abstract_56135.jpg,0.34977105259895325,0.3915165960788727,0.3679736852645874,0.3753044903278351,0.37155160307884216
abstract_579810.jpg,0.3857708275318146,0.43757301568984985,0.4848501682281494,0.47206711769104004,0.44207459688186646
abstract_582222.jpg,0.07903365045785904,0.09509875625371933,0.11085503548383713,0.12301571667194366,0.10678702592849731
abstract_583344.jpg,0.5268551111221313,0.5859934091567993,0.5573049187660217,0.5491601228713989,0.47903767228126526
abstract_588401.jpg,0.07417604327201843,0.08406625688076019,0.16239090263843536,0.18656118214130402,0.17657235264778137
abstract_58941.jpg,0.2629433274269104,0.3197447955608368,0.3029923141002655,0.28003644943237305,0.24953339993953705
abstract_59011.jpg,0.4128694236278534,0.4612724184989929,0.46775197982788086,0.45629918575286865,0.4086205065250397
abstract_591139.jpg,0.2581174969673157,0.24405938386917114,0.23264481127262115,0.21079114079475403,0.19993004202842712
abstract_59196.jpg,0.11460737884044647,0.15601123869419098,0.15447603166103363,0.16957682371139526,0.1560923457145691
abstract_59711.jpg,0.2812815010547638,0.27117469906806946,0.30162858963012695,0.31257593631744385,0.25584229826927185
abstract_600079.jpg,0.13126838207244873,0.11496694386005402,0.10586820542812347,0.10524294525384903,0.10348325222730637
abstract_60185.jpg,0.322894424200058,0.4377114176750183,0.4404008388519287,0.3981371521949768,0.30197206139564514
abstract_60192.jpg,0.31269949674606323,0.34122028946876526,0.3374980688095093,0.3451712429523468,0.2908477783203125
abstract_60417.jpg,0.09529539197683334,0.20088393986225128,0.275227814912796,0.26152774691581726,0.2322385311126709
abstract_6055.jpg,0.2381451576948166,0.43742889165878296,0.39571893215179443,0.37878015637397766,0.3736390769481659
abstract_60653.jpg,0.42929261922836304,0.44581010937690735,0.5188746452331543,0.4807114899158478,0.45365601778030396
abstract_60778.jpg,0.3369271755218506,0.34718742966651917,0.3510662913322449,0.3524706959724426,0.3238433301448822
abstract_611796.jpg,0.3868171274662018,0.4936732351779938,0.5298921465873718,0.5036298632621765,0.4486115872859955
abstract_612570.jpg,0.38776469230651855,0.3655511140823364,0.3677908778190613,0.35725489258766174,0.3563028573989868
abstract_613092.jpg,0.2834318280220032,0.2902493178844452,0.31144800782203674,0.3135358691215515,0.2926004230976105
abstract_615744.jpg,0.12613680958747864,0.14608913660049438,0.15960223972797394,0.16767020523548126,0.15227022767066956
abstract_61835.jpg,0.47336578369140625,0.4991258680820465,0.5040894150733948,0.5048524141311646,0.44582393765449524
abstract_624474.jpg,0.31911343336105347,0.4649549722671509,0.4813234508037567,0.41957908868789673,0.38015609979629517
abstract_624587.jpg,0.28251537680625916,0.398222416639328,0.3850236237049103,0.38102132081985474,0.3316021263599396
abstract_625771.jpg,0.37337908148765564,0.45103543996810913,0.46228882670402527,0.4746693968772888,0.42819714546203613
abstract_638968.jpg,0.14088298380374908,0.18310175836086273,0.28896960616111755,0.26304277777671814,0.23458105325698853
abstract_6421.jpg,0.489981472492218,0.5258155465126038,0.5450526475906372,0.5539488196372986,0.5215650796890259
abstract_64571.jpg,0.4292759299278259,0.5084213018417358,0.505001425743103,0.5118171572685242,0.43933260440826416
abstract_64769.jpg,0.15699633955955505,0.15110111236572266,0.1948632150888443,0.19179177284240723,0.1844109743833542
abstract_64972.jpg,0.16581860184669495,0.17690056562423706,0.1721036583185196,0.16850964725017548,0.17051708698272705
abstract_656815.jpg,0.2706250250339508,0.284467875957489,0.2878054082393646,0.27099812030792236,0.2610626518726349
abstract_65683.jpg,0.41711917519569397,0.45360225439071655,0.46521705389022827,0.4364103376865387,0.38442644476890564
abstract_657087.jpg,0.28815439343452454,0.30833739042282104,0.2985741198062897,0.3080255389213562,0.3155485987663269
abstract_65873.jpg,0.3584322929382324,0.29722851514816284,0.33006221055984497,0.33501195907592773,0.3050214648246765
abstract_659305.jpg,0.2241656333208084,0.21087504923343658,0.19637398421764374,0.1468687802553177,0.13442665338516235
abstract_661090.jpg,0.2740130126476288,0.30842602252960205,0.3617357909679413,0.3715973496437073,0.3293726444244385
abstract_661815.jpg,0.2946649491786957,0.312247633934021,0.3279721140861511,0.30605143308639526,0.23763132095336914
abstract_66225.jpg,0.10381407290697098,0.1023305281996727,0.1177191212773323,0.12262457609176636,0.09483163058757782
abstract_66381.jpg,0.185597226023674,0.23882468044757843,0.37815356254577637,0.36842548847198486,0.3455643057823181
abstract_665010.jpg,0.37163880467414856,0.44884711503982544,0.46169883012771606,0.44497573375701904,0.38102591037750244
abstract_66589.jpg,0.30832213163375854,0.3368874788284302,0.32511240243911743,0.315020889043808,0.2921075224876404
abstract_668226.jpg,0.10421889275312424,0.08872443437576294,0.11957801133394241,0.10588353872299194,0.09542976319789886
abstract_672195.jpg,0.24029004573822021,0.26285967230796814,0.25866952538490295,0.278005987405777,0.22217582166194916
abstract_674188.jpg,0.44526031613349915,0.4701501131057739,0.475371778011322,0.49045529961586,0.4424763321876526
abstract_675784.jpg,0.22239887714385986,0.2210155427455902,0.2546374201774597,0.2533375918865204,0.241582989692688
abstract_683847.jpg,0.26052790880203247,0.28761789202690125,0.3245031237602234,0.2911701798439026,0.29256004095077515
abstract_686329.jpg,0.4795922636985779,0.5397492051124573,0.5337557196617126,0.5065398216247559,0.3659169375896454
abstract_690983.jpg,0.17453274130821228,0.20916619896888733,0.21007727086544037,0.2106141895055771,0.2077535092830658
abstract_691530.jpg,0.3628696799278259,0.38380253314971924,0.3797900676727295,0.34232091903686523,0.24305416643619537
abstract_700782.jpg,0.3522399365901947,0.2917363941669464,0.26796332001686096,0.25851669907569885,0.2790980637073517
abstract_70704.jpg,0.4511866271495819,0.44418463110923767,0.49767571687698364,0.4754846692085266,0.4494633674621582
abstract_711278.jpg,0.17403195798397064,0.25156447291374207,0.2407456785440445,0.22356024384498596,0.1665627807378769
abstract_711468.jpg,0.4713180959224701,0.5482429265975952,0.5523386597633362,0.5219621658325195,0.4687371551990509
abstract_714052.jpg,0.19598102569580078,0.2562520205974579,0.3144167363643646,0.24692688882350922,0.1975032091140747
abstract_714449.jpg,0.0911390408873558,0.15988291800022125,0.18966013193130493,0.18514525890350342,0.18964925408363342
abstract_714537.jpg,0.18792682886123657,0.20243830978870392,0.2218235284090042,0.2440921664237976,0.22714652121067047
abstract_725064.jpg,0.5474645495414734,0.5614349842071533,0.6127443909645081,0.5613466501235962,0.46311429142951965
abstract_725785.jpg,0.5039666295051575,0.5791839957237244,0.5473130941390991,0.5345452427864075,0.46677491068840027
abstract_725991.jpg,0.30236440896987915,0.3495234251022339,0.39985787868499756,0.3787340223789215,0.3492737412452698
abstract_726012.jpg,0.4721849262714386,0.48681193590164185,0.4943389594554901,0.4492519199848175,0.35301443934440613
abstract_726020.jpg,0.3808664381504059,0.39335963129997253,0.4003112018108368,0.3790263533592224,0.3543490469455719
abstract_731186.jpg,0.15152037143707275,0.325196236371994,0.3910349905490875,0.3703319728374481,0.33374515175819397
